name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Adam Kemp,30,0.165,0.139,0.5379999999999999,0.075,0.062,0.25,2012-13,Marist
Chavaughn Lewis,19,0.066,0.068,0.5329999999999999,0.026000000000000002,0.021,0.25,2012-13,Marist
Devin Price,7,0.046,0.05,0.5,0.065,0.071,0.33299999999999996,2012-13,Marist
Pieter Prinsloo,5,0.5,0.4,0.5,0.16699999999999998,0,0,2012-13,Marist
Eric Truog,5,0.185,0.312,1,0,0,NA,2012-13,Marist
Jay Bowie,5,0.174,0.17600000000000002,0.75,0.033,0,0,2012-13,Marist
Manny Thomas,4,0.125,0.25,1,0.040999999999999995,0.053,0.5,2012-13,Marist
Phillip Lawrence,4,0.375,0.16699999999999998,0.33299999999999996,0.028999999999999998,0.1,1,2012-13,Marist
Dorvell Carter,2,0.091,0,0,0.077,0,0,2012-13,Marist
Isaiah Morton,2,0.044000000000000004,0.037000000000000005,0.5,0,0,NA,2012-13,Marist
T.J. Curry,1,0.048,0,0,0,0,NA,2012-13,Marist
Anell Alexis,1,0.059000000000000004,0.083,1,0,0,NA,2012-13,Marist
Total,85,0.105,0.106,0.574,0.038,0.034,0.294,2012-13,Marist
