name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Jay Copeland,45,0.26899999999999996,0.272,0.581,0.105,0,0,2013-14,N.C.Central
Jordan Parks,41,0.22399999999999998,0.217,0.667,0.091,0.1,0.5,2013-14,N.C.Central
Jeremy Ingram,12,0.043,0.053,0.667,0.011000000000000001,0,0,2013-14,N.C.Central
Karamo Jawara,11,0.133,0.098,0.455,0,0,NA,2013-14,N.C.Central
Emanuel Chapman,5,0.043,0.071,1,0.036000000000000004,0,0,2013-14,N.C.Central
Dante Holmes,4,0.174,0.231,0.75,0,0,NA,2013-14,N.C.Central
Alfonzo Houston,4,0.026000000000000002,0.048,1,0,0,NA,2013-14,N.C.Central
Ebuka Anyaorah,3,0.1,0.111,0.667,0,0,NA,2013-14,N.C.Central
Reggie Groves,2,0,0,NA,0.053,0.2,1,2013-14,N.C.Central
Ramon Eaton,1,0.111,0.2,1,0,NA,NA,2013-14,N.C.Central
Antonin Galaya,1,0.16699999999999998,0,0,0,0,NA,2013-14,N.C.Central
Total,129,0.128,0.138,0.632,0.024,0.016,0.222,2013-14,N.C.Central
