name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Sam Downey,32,0.17300000000000001,0.153,0.556,0.057999999999999996,0.024,0.2,2016-17,Yale
Jordan Bruner,18,0.243,0.24,0.706,0.024,0.062,1,2016-17,Yale
Blake Reynolds,11,0.13,0.15,0.667,0.021,0,0,2016-17,Yale
Miye Oni,9,0.14300000000000002,0.086,0.375,0.013000000000000001,0,0,2016-17,Yale
Trey Phills,6,0.06,0.067,0.6,0.062,0.5,1,2016-17,Yale
Austin Williams,5,0.35700000000000004,0.25,0.4,0,0,NA,2016-17,Yale
Anthony Dallier,3,0.057,0.1,1,0,0,NA,2016-17,Yale
Eric Anderson,3,0.2,0.16699999999999998,0.5,0.33299999999999996,NA,0,2016-17,Yale
Alex Copeland,1,0,0,NA,0.009000000000000001,0,0,2016-17,Yale
Total,88,0.121,0.11699999999999999,0.5920000000000001,0.025,0.017,0.273,2016-17,Yale
