name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Kodi Maduka,23,0.235,0.242,0.789,0.049,0.087,0.5,2011-12,Tulsa
D.J. Magley,20,0.28300000000000003,0.28600000000000003,0.615,0.113,0.055999999999999994,0.14300000000000002,2011-12,Tulsa
Steven Idlet,20,0.213,0.261,0.9229999999999999,0.051,0.034,0.28600000000000003,2011-12,Tulsa
Jordan Clarkson,8,0.046,0.061,0.8,0.019,0,0,2011-12,Tulsa
Joe Richard,7,0.122,0.185,1,0.14300000000000002,0.28600000000000003,1,2011-12,Tulsa
Scottie Haralson,4,0.182,0,0,0.033,0,0,2011-12,Tulsa
Rashad Smith,2,0.25,0,0,0.111,0,0,2011-12,Tulsa
David Wishon,2,0.33299999999999996,0.33299999999999996,0.5,0,0,NA,2011-12,Tulsa
Tim Peete,1,0.028999999999999998,0.055999999999999994,1,0,0,NA,2011-12,Tulsa
Jamie Booker,1,1,1,1,NA,NA,NA,2011-12,Tulsa
Total,88,0.133,0.16,0.758,0.04,0.028999999999999998,0.26899999999999996,2011-12,Tulsa
