name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Dylan Ostekowski,46,0.23,0.21600000000000003,0.545,0.023,0.111,1,2015-16
Malik Morgan,18,0.156,0.245,0.867,0.034,0.053,0.667,2015-16
Melvin Frazier,16,0.192,0.268,0.7859999999999999,0.048,0.25,1,2015-16
Cameron Reynolds,13,0.196,0.226,0.7,0.028999999999999998,0,0,2015-16
Blake Paul,13,0.271,0.259,0.5379999999999999,0,0,NA,2015-16
Ryan Smith,12,0.24,0.222,0.5,0,0,NA,2015-16
Louis Dabney,10,0.038,0.057,0.75,0.037000000000000005,0.109,1,2015-16
Jernard Jarreau,10,0.152,0.138,0.5710000000000001,0.061,0.125,0.667,2015-16
Taron Oliver,6,0.455,0.429,0.6,0.048,0.14300000000000002,1,2015-16
Von Julien,1,0.028999999999999998,0,0,0,0,NA,2015-16
Kain Harris,1,0.025,0.062,1,0,0,NA,2015-16
Total,146,0.168,0.19,0.627,0.031,0.076,0.765,2015-16
