name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Kuran Iverson,30,0.248,0.254,0.667,0.039,0.065,0.667,2016-17,RhodeIsland
Hassan Martin,27,0.149,0.162,0.75,0.027000000000000003,0.038,0.667,2016-17,RhodeIsland
Cyril Langevine,25,0.27899999999999997,0.262,0.45799999999999996,0.16699999999999998,0,0,2016-17,RhodeIsland
Jared Terrell,9,0.08199999999999999,0.02,0.125,0.009000000000000001,0.022000000000000002,1,2016-17,RhodeIsland
Stanford Robinson,9,0.099,0.175,1,0.036000000000000004,0.05,0.5,2016-17,RhodeIsland
E.C. Matthews,6,0.049,0.065,0.833,0,0,NA,2016-17,RhodeIsland
Andre Berry,4,0.214,0.2,0.667,0.16699999999999998,NA,0,2016-17,RhodeIsland
Nicola Akele,4,0.16699999999999998,0.158,0.75,0,0,NA,2016-17,RhodeIsland
Jeff Dowtin,3,0.023,0.042,1,0.038,0.05,0.5,2016-17,RhodeIsland
Mike Layssard,1,0,NA,NA,0.14300000000000002,0,0,2016-17,RhodeIsland
Jarvis Garrett,1,0,0,NA,0,0,NA,2016-17,RhodeIsland
Christion Thompson,1,0.083,0.111,1,0,0,NA,2016-17,RhodeIsland
Total,120,0.135,0.142,0.638,0.024,0.031,0.5,2016-17,RhodeIsland
