name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Demonte Flannigan,17,0.13699999999999998,0.106,0.43799999999999994,0.008,0,0,2016-17,ClevelandSt.
Anthony Wright,11,0.257,0.25,0.556,0.077,0.154,1,2016-17,ClevelandSt.
Derek Sloan,10,0.244,0.192,0.5,0,0,NA,2016-17,ClevelandSt.
Bobby Word,9,0.109,0.111,0.5,0.05,0.05,0.33299999999999996,2016-17,ClevelandSt.
Rob Edwards,8,0.025,0.045,1,0.027999999999999997,0.054000000000000006,0.667,2016-17,ClevelandSt.
Evan Clayborne,5,0.263,0.35700000000000004,1,0,0,NA,2016-17,ClevelandSt.
Kenny Carpenter,4,0.064,0.14300000000000002,1,0.011000000000000001,0,0,2016-17,ClevelandSt.
Jibri Blount,4,0.125,0.158,0.75,0,0,NA,2016-17,ClevelandSt.
Jamarcus Hairston,4,0.2,0.231,0.75,0,0,NA,2016-17,ClevelandSt.
Terrell Hales,3,0.5,0.667,0.667,0,NA,NA,2016-17,ClevelandSt.
Total,75,0.109,0.122,0.619,0.018000000000000002,0.024,0.5,2016-17,ClevelandSt.
