name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Lee Skinner,27,0.132,0.10400000000000001,0.5,0.069,0.065,0.28600000000000003,2013-14
CJ Neumann,18,0.195,0.25,0.8240000000000001,0.059000000000000004,0,0,2013-14
Justin Gordon,14,0.125,0.13,0.636,0.048,0,0,2013-14
Aerris Smith,7,0.2,0.33299999999999996,1,0.2,0,0,2013-14
Spencer Collins,7,0.065,0.059000000000000004,0.5710000000000001,0,0,NA,2013-14
Karl Cochran,5,0.025,0.027000000000000003,0.667,0.008,0.025,1,2013-14
Jaylen Allen,3,0.079,0,0,0,0,NA,2013-14
LEE,2,0.25,0.25,1,0.111,0,0,2013-14
John Swinton,2,0.16699999999999998,0.125,0.5,0,0,NA,2013-14
Eric Garcia,1,0,0,NA,0.024,0,0,2013-14
CJ,1,0.5,0.5,1,0,0,NA,2013-14
Zach Korkowski,1,1,1,1,0,0,NA,2013-14
Zac Grossenbacher,1,0.16699999999999998,0,0,0,NA,NA,2013-14
Jeremiah Tate,1,1,NA,0,0,0,NA,2013-14
ERIC,1,NA,NA,NA,0.25,0,0,2013-14
Total,91,0.106,0.10800000000000001,0.63,0.03,0.016,0.17600000000000002,2013-14
