name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Jon Smith,19,0.17,0.174,0.789,0,0,NA,2013-14,Ohio
Maurice Ndour,14,0.081,0.081,0.6920000000000001,0.006999999999999999,0,0,2013-14,Ohio
T.J. Hall,14,0.141,0.16699999999999998,0.5710000000000001,0,0,NA,2013-14,Ohio
Antonio Campbell,13,0.18100000000000002,0.23399999999999999,0.846,0,0,NA,2013-14,Ohio
Treg Setty,7,0.13699999999999998,0.16,0.5710000000000001,0,0,NA,2013-14,Ohio
Ricardo Johnson,4,0.138,0.222,1,0,0,NA,2013-14,Ohio
Nick Kellogg,4,0.031,0.036000000000000004,0.75,0,0,NA,2013-14,Ohio
Stevie Taylor,4,0.012,0.021,1,0.022000000000000002,0,0,2013-14,Ohio
Wadly Mompremier,3,0.3,0.25,0.33299999999999996,0,NA,NA,2013-14,Ohio
Travis Wilkins,2,0.087,0.154,1,0,0,NA,2013-14,Ohio
Javarez Willis,1,0,0,NA,0.042,0.125,1,2013-14,Ohio
Total,85,0.09699999999999999,0.114,0.725,0.006999999999999999,0.006,0.33299999999999996,2013-14,Ohio
