name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Will Kelly,14,0.135,0.14,0.615,0.028999999999999998,0,0,2014-15
Edward Alade,14,0.149,0.15,0.6920000000000001,0.027000000000000003,0.077,1,2014-15
Worth Smith,10,0.11900000000000001,0.102,0.625,0.015,0.019,0.5,2014-15
Shawn Anderson,7,0.07,0.054000000000000006,0.5,0.081,0.125,0.33299999999999996,2014-15
Michael Brown,3,0.25,0.28600000000000003,0.667,0,0,NA,2014-15
Jace Hogan,3,0.091,0.2,1,0.095,0.16699999999999998,0.5,2014-15
Daniel Noe,3,0.33299999999999996,0.4,0.667,0,0,NA,2014-15
Tilman Dunbar,2,0.009000000000000001,0,0,0.008,0.023,1,2014-15
James Hemphill,2,0.14300000000000002,0.2,1,0,0,NA,2014-15
Tom Lacey,1,0,0,NA,0.16699999999999998,0,0,2014-15
Total,59,0.084,0.08800000000000001,0.6459999999999999,0.02,0.026000000000000002,0.455,2014-15
