name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Arnold Fripp,14,0.139,0.205,0.818,0.03,0.053,0.667,2014-15,CoppinSt.
Sterling Smith,12,0.10300000000000001,0.073,0.444,0.022000000000000002,0.062,1,2014-15,CoppinSt.
Jahyari Josiah,10,0.158,0.161,0.556,0,0,NA,2014-15,CoppinSt.
Blake Simpson,7,0.294,0.5,0.6,0.16699999999999998,0,0,2014-15,CoppinSt.
Jerimyiah Batts,6,0.162,0.188,0.5,0,0,NA,2014-15,CoppinSt.
Taariq Cephas,6,0.01,0.018000000000000002,1,0.064,0.1,0.4,2014-15,CoppinSt.
Lawrence Fejokwu,6,0.16699999999999998,0.214,0.6,0.1,0.5,1,2014-15,CoppinSt.
Dallas Gary,5,0.055,0.040999999999999995,0.4,0,0,NA,2014-15,CoppinSt.
Daquan Brickhouse,3,0,0,NA,0.059000000000000004,0.091,0.5,2014-15,CoppinSt.
ST.,3,0.375,0,0,0,NA,NA,2014-15,CoppinSt.
Christian Kessee,2,0.053,0.091,1,0,0,NA,2014-15,CoppinSt.
Shomari Triggs,1,0,0,NA,0.053,0,0,2014-15,CoppinSt.
Van Rolle,1,0,0,NA,0,NA,NA,2014-15,CoppinSt.
Total,76,0.092,0.098,0.5710000000000001,0.032,0.051,0.467,2014-15,CoppinSt.
