name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Brendan Lane,38,0.239,0.26899999999999996,0.758,0.037000000000000005,0.016,0.2,2013-14
Stacy Davis,32,0.212,0.22399999999999998,0.6,0.043,0.046,0.429,2013-14
Jett Raines,14,0.353,0.391,0.75,0.071,0.154,1,2013-14
Malcolm Brooks,6,0.067,0.1,0.75,0.033,0,0,2013-14
David Jesperson,6,0.556,0.5,0.6,0.2,0,0,2013-14
Atif Russell,5,0.08800000000000001,0.14300000000000002,1,0.071,0,0,2013-14
Murray Lamond,5,0.13,0.11800000000000001,0.667,0.051,0,0,2013-14
Austin Mills,1,0,0,NA,0.1,0,0,2013-14
Nikolas Skouen,1,0,0,NA,0,0,NA,2013-14
Amadi Udenyi,1,0,0,NA,0.045,0.14300000000000002,1,2013-14
Jeremy Major,1,0,0,NA,0.019,0.05,1,2013-14
Total,110,0.14800000000000002,0.182,0.706,0.042,0.033,0.33299999999999996,2013-14
