name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Dan Garvin,40,0.217,0.284,0.6940000000000001,0.055999999999999994,0.091,0.5,2015-16,Bryant
Marcel Pettway,33,0.152,0.14300000000000002,0.625,0.024,0.091,1,2015-16,Bryant
Gus Riley,6,0.273,0.4,0.667,0,0,NA,2015-16,Bryant
Nisre Zouzoua,5,0.037000000000000005,0.067,1,0.019,0.091,1,2015-16,Bryant
Andrew Scocca,5,0.385,0.5,0.2,0,0,NA,2015-16,Bryant
Curtis Oakley,5,0.125,0.16699999999999998,0.75,0.027000000000000003,0,0,2015-16,Bryant
Bosko Kostur,5,0.135,0.16699999999999998,0.6,0,0,NA,2015-16,Bryant
Hunter Ware,2,0.037000000000000005,0.057,1,0,0,NA,2015-16,Bryant
Shane McLaughlin,1,0.013999999999999999,0.031,1,0,0,NA,2015-16,Bryant
Total,102,0.129,0.154,0.6629999999999999,0.016,0.027000000000000003,0.5710000000000001,2015-16,Bryant
