name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Bolden Brace,14,0.179,0.2,0.667,0.069,0.154,1,2019-20
Greg Eboigbodin,6,0.16699999999999998,0.05,0.16699999999999998,0,0,NA,2019-20
Jordan Roland,5,0.025,0.012,0.33299999999999996,0.013000000000000001,0.013999999999999999,0.5,2019-20
Maxime Boursiquot,5,0.039,0.055999999999999994,1,0,0,NA,2019-20
Tyson Walker,4,0.032,0.028999999999999998,0.5,0,0,NA,2019-20
Jason Strong,3,0.064,0.069,0.667,0,0,NA,2019-20
Shaquille Walters,3,0.036000000000000004,0.038,0.667,0,0,NA,2019-20
Myles Franklin,2,0,0,NA,0.1,0,0,2019-20
Tomas Murphy,1,0.05,0.062,1,0,0,NA,2019-20
Vito Cubrilo,1,0,NA,NA,NA,NA,NA,2019-20
Total,44,0.054000000000000006,0.052000000000000005,0.595,0.012,0.018000000000000002,0.6,2019-20
