name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Brandon Conley,25,0.299,0.273,0.652,0.026000000000000002,0,0,2015-16
Albert Owens,15,0.12300000000000001,0.17600000000000002,0.857,0.042,0.051,0.5,2015-16
Javan White,13,0.225,0.231,0.667,0.091,0.133,0.5,2015-16
Daquan Jeffries,11,0.135,0.154,0.857,0.10300000000000001,0.17600000000000002,0.75,2015-16
Jalen Bradley,7,0.10300000000000001,0,0,0.037000000000000005,0.053,0.667,2015-16
Obi Emegano,7,0.045,0.027999999999999997,0.33299999999999996,0.011000000000000001,0.009000000000000001,0.33299999999999996,2015-16
Aaron Anderson,2,0.05,0.1,1,0,0,NA,2015-16
Kris Martin,1,0,0,NA,0.018000000000000002,0,0,2015-16
Darian Harris,1,0,0,NA,0,NA,NA,2015-16
Total,82,0.125,0.141,0.667,0.031,0.035,0.48,2015-16
