name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Evan Boudreaux,27,0.138,0.13,0.562,0.07,0.067,0.364,2016-17,Dartmouth
Miles Wright,17,0.17800000000000002,0.195,0.5,0,0,NA,2016-17,Dartmouth
Wesley Dickinson,11,0.125,0.159,0.875,0.3,0.33299999999999996,0.33299999999999996,2016-17,Dartmouth
Guilien Smith,4,0.045,0.044000000000000004,0.5,0,0,NA,2016-17,Dartmouth
Ike Ngwudo,4,0.188,0.111,0.33299999999999996,0.05,0.125,1,2016-17,Dartmouth
Ian Carter,3,0.125,0.1,0.5,0.2,1,1,2016-17,Dartmouth
Ian Sistare,2,0.026000000000000002,0.038,1,0.062,0,0,2016-17,Dartmouth
Taylor Johnson,2,0.031,0.059000000000000004,1,0,0,NA,2016-17,Dartmouth
Brendan Barry,1,0.045,0.083,1,0,0,NA,2016-17,Dartmouth
Mike Fleming,1,0,0,NA,0.031,0.062,1,2016-17,Dartmouth
Total,72,0.102,0.109,0.596,0.047,0.054000000000000006,0.444,2016-17,Dartmouth
