name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Kessler Edwards,28,0.22399999999999998,0.158,0.429,0,0,NA,2019-20,Pepperdine
Kameron Edwards,21,0.073,0.055999999999999994,0.43799999999999994,0.052000000000000005,0.042,0.2,2019-20,Pepperdine
Victor Ohia Obioha,10,0.185,0.19399999999999998,0.6,0,0,NA,2019-20,Pepperdine
Sedrick Altman,6,0.098,0.133,0.8,0.015,0.045,1,2019-20,Pepperdine
Colbey Ross,6,0.018000000000000002,0.018000000000000002,0.5,0,0,NA,2019-20,Pepperdine
Skylar Chavez,3,0.055999999999999994,0.087,1,0,0,NA,2019-20,Pepperdine
Jan Zidek,3,0.25,0.33299999999999996,1,0,0,NA,2019-20,Pepperdine
Jade' Smith,2,0.059000000000000004,0,0,0.048,0,0,2019-20,Pepperdine
Polk Darryl,2,0.095,0.133,1,0,0,NA,2019-20,Pepperdine
Jackson Stormo,1,0.5,0,0,0,NA,NA,2019-20,Pepperdine
Keith Smith,1,0.16699999999999998,0,0,0,0,NA,2019-20,Pepperdine
Total,83,0.10800000000000001,0.094,0.514,0.013000000000000001,0.01,0.28600000000000003,2019-20,Pepperdine
