name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Tacko Fall,21,0.222,0.22399999999999998,0.85,0.077,0,0,2017-18
Chad Brown,17,0.19,0.196,0.562,0.038,0,0,2017-18
A.J. Davis,16,0.11199999999999999,0.139,0.7140000000000001,0.035,0.059000000000000004,0.5,2017-18
Dayon Griffin,7,0.10099999999999999,0.114,0.5710000000000001,0,0,NA,2017-18
Terrell Allen,6,0.08199999999999999,0.091,0.6,0.015,0,0,2017-18
Rokas Ulvydas,5,0.156,0.222,0.8,0,0,NA,2017-18
Chance McSpadden,4,0.1,0.14300000000000002,0.75,0,0,NA,2017-18
Ceasar DeJesus,1,0.009000000000000001,0.019,1,0,0,NA,2017-18
B.J. Taylor,1,0.015,0.03,1,0,0,NA,2017-18
Total,78,0.102,0.13,0.7120000000000001,0.013000000000000001,0.009000000000000001,0.2,2017-18
