name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Charles Matthews,28,0.071,0.062,0.636,0.111,0.136,0.47100000000000003,2017-18
Jon Teske,22,0.312,0.278,0.667,0.14300000000000002,0.235,0.5710000000000001,2017-18
Moritz Wagner,19,0.063,0.071,0.889,0.094,0.175,0.7,2017-18
Austin Davis,5,0.3,0.14300000000000002,0.33299999999999996,0.5,1,1,2017-18
Isaiah Livers,5,0.061,0.07400000000000001,1,0.13,0.16699999999999998,0.33299999999999996,2017-18
Muhammad-Ali Abdur-Rahkman,5,0.018000000000000002,0.028999999999999998,1,0.027999999999999997,0.053,0.667,2017-18
Zavier Simpson,4,0.019,0,0,0.018000000000000002,0.055999999999999994,1,2017-18
Duncan Robinson,4,0.023,0.032,1,0.1,0.154,0.667,2017-18
Ibi Watson,2,0,0,NA,0.111,0.14300000000000002,0.5,2017-18
Brent Hibbitts,2,0.5,1,1,0.5,1,1,2017-18
Eli Brooks,1,0,0,NA,0.083,0,0,2017-18
Jordan Poole,1,0.027999999999999997,0.04,1,0,0,NA,2017-18
Jaaron Simmons,1,0,0,NA,0.091,0.5,1,2017-18
Total,99,0.065,0.064,0.7020000000000001,0.084,0.139,0.588,2017-18
