name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Matt Tiby,14,0.165,0.17800000000000002,0.615,0.009000000000000001,0.022000000000000002,1,2014-15
Akeem Springs,14,0.105,0.071,0.364,0.053,0.1,0.667,2014-15
J.J. Panoske,7,0.12300000000000001,0.171,0.857,0,0,NA,2014-15
Steve McWhorter,6,0.034,0.039,0.75,0.023,0,0,2014-15
Trinson White,4,0.174,0.222,0.5,0,0,NA,2014-15
Cody Wichmann,2,0.042,0.077,1,0.111,0,0,2014-15
Jevon Lyle,1,0.021,0,0,0,0,NA,2014-15
Brett Prahl,1,0.037000000000000005,0.062,1,0,0,NA,2014-15
Evan Richard,1,1,1,1,0,0,NA,2014-15
Justin Jordan,1,0.028999999999999998,0,0,0,0,NA,2014-15
Total,51,0.084,0.08800000000000001,0.591,0.017,0.02,0.429,2014-15
