name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Art Bernardi,28,0.129,0.13699999999999998,0.722,0.043,0.07200000000000001,0.556,2012-13,HoustonBaptist
Dauson Womack,16,0.20800000000000002,0.182,0.6,0.069,0.04,0.16699999999999998,2012-13,HoustonBaptist
Cody Joyce,12,0.15,0.094,0.5,0.162,0.231,0.5,2012-13,HoustonBaptist
Caleb Crayton,9,0.09300000000000001,0.037000000000000005,0.25,0.06,0.09699999999999999,0.6,2012-13,HoustonBaptist
James Harper,6,0.1,0.091,0.667,0.073,0,0,2012-13,HoustonBaptist
Rob Lewis,4,0.038,0.033,0.5,0.01,0.025,1,2012-13,HoustonBaptist
Lamar Thomas,4,0.33299999999999996,1,0.667,0.091,0,0,2012-13,HoustonBaptist
Anthony Hill,4,0.28600000000000003,0.5,0.5,0,0,NA,2012-13,HoustonBaptist
Marcus Davis,3,0,0,NA,0.083,0.154,0.667,2012-13,HoustonBaptist
Spenser Gales,3,0.125,0.125,1,0.133,0.25,0.5,2012-13,HoustonBaptist
Marcel Smith,2,0.026000000000000002,0.045,1,0.022000000000000002,0,0,2012-13,HoustonBaptist
Tyler Russell,2,0.054000000000000006,0.087,1,0,0,NA,2012-13,HoustonBaptist
Total,93,0.11199999999999999,0.11,0.63,0.046,0.061,0.43200000000000005,2012-13,HoustonBaptist
