name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Mouphtaou Yarou,29,0.27699999999999997,0.242,0.5710000000000001,0.006,0,0,2011-12
JayVaughn Pinkston,24,0.18899999999999997,0.191,0.542,0,0,NA,2011-12
Markus Kennedy,24,0.344,0.371,0.619,0.08800000000000001,0,0,2011-12
Maurice Sutton,22,0.429,0.44,0.611,0.174,0,0,2011-12
James Bell,14,0.312,0.316,0.6,0.133,0.25,0.5,2011-12
Dominic Cheek,14,0.172,0.179,0.636,0.040999999999999995,0,0,2011-12
Darrun Hilliard,2,0.043,0,0,0,0,NA,2011-12
Achraf Yacoubou,2,0.25,0.4,1,0,0,NA,2011-12
Ty Johnson,1,0.034,0,0,0,0,NA,2011-12
Maalik Wayns,1,0.009000000000000001,0.013999999999999999,1,0,0,NA,2011-12
Total,133,0.195,0.19699999999999998,0.59,0.026000000000000002,0.01,0.133,2011-12
