name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Chris Cunningham,28,0.22,0.213,0.5,0.034,0.05,0.5,2013-14,SanJoseSt.
Jaleel Williams,18,0.174,0.226,0.75,0.039,0,0,2013-14,SanJoseSt.
Brandon Mitchell,11,0.314,0.4,0.545,0,0,NA,2013-14,SanJoseSt.
Devante Wilson,8,0.135,0.154,0.4,0,0,NA,2013-14,SanJoseSt.
Rashad Muhammad,7,0.094,0.14300000000000002,0.667,0,0,NA,2013-14,SanJoseSt.
Matt Pollard,6,0.25,0.182,0.5,0.11800000000000001,0,0,2013-14,SanJoseSt.
Jalen James,3,0.023,0.05,1,0.026000000000000002,0.111,1,2013-14,SanJoseSt.
Isaac Thornton,2,0.032,0,0,0,0,NA,2013-14,SanJoseSt.
D.J. Brown,2,0.054000000000000006,0.1,1,0,0,NA,2013-14,SanJoseSt.
Dylan Alexander,1,0.077,0,0,0,0,NA,2013-14,SanJoseSt.
Total,86,0.133,0.155,0.573,0.021,0.022000000000000002,0.28600000000000003,2013-14,SanJoseSt.
