name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
John Brown,51,0.175,0.191,0.775,0.055999999999999994,0.065,0.4,2013-14,HighPoint
Devante Wallace,11,0.156,0.129,0.4,0.016,0,0,2013-14,HighPoint
Lorenzo Cugini,6,0.1,0.11800000000000001,0.667,0,0,NA,2013-14,HighPoint
Cliff Cornish,6,0.154,0.154,0.5,0.08,0,0,2013-14,HighPoint
Tarique Thompson,6,0.278,0.3,0.6,0.091,0,0,2013-14,HighPoint
Allan Chaney,4,0.14800000000000002,0.12,0.75,0,0,NA,2013-14,HighPoint
Haiishen McIntyre,2,0.032,0.055999999999999994,1,0.053,0.125,1,2013-14,HighPoint
Adam Weary,2,0.02,0.015,0.5,0,0,NA,2013-14,HighPoint
Dejuan McGaughy,2,0.061,0.111,1,0,0,NA,2013-14,HighPoint
Anthony Lindauer,1,0,0,NA,0.04,0,0,2013-14,HighPoint
Jorge Perez-Laham,1,0,0,NA,0.025,0.091,1,2013-14,HighPoint
Total,92,0.113,0.124,0.6890000000000001,0.03,0.028999999999999998,0.353,2013-14,HighPoint
