name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Dedric Lawson,45,0.19899999999999998,0.21600000000000003,0.69,0.013999999999999999,0.019,0.5,2016-17,Memphis
K.J. Lawson,32,0.196,0.218,0.586,0.02,0.022000000000000002,0.33299999999999996,2016-17,Memphis
Jimario Rivers,18,0.174,0.182,0.667,0.055999999999999994,0.037000000000000005,0.33299999999999996,2016-17,Memphis
Markel Crawford,10,0.07400000000000001,0.036000000000000004,0.33299999999999996,0.015,0.042,1,2016-17,Memphis
Jeremiah Martin,6,0.038,0.043,0.75,0.032,0,0,2016-17,Memphis
Chad Rykhoek,4,0.077,0.04,0.33299999999999996,0.062,0,0,2016-17,Memphis
Jake McDowell,3,0.3,0.25,0.33299999999999996,0,0,NA,2016-17,Memphis
Alex Moffatt,2,0.5,0,0,0,0,NA,2016-17,Memphis
Craig Randall,2,0.07400000000000001,0.062,0.5,0,0,NA,2016-17,Memphis
Keon Clergeot,1,0.053,0,0,0,0,NA,2016-17,Memphis
Total,123,0.141,0.136,0.591,0.022000000000000002,0.021,0.33299999999999996,2016-17,Memphis
