name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Jeremiah Tilmon,40,0.188,0.204,0.76,0.161,0.188,0.4,2018-19
Kevin Puryear,20,0.18600000000000003,0.26899999999999996,0.875,0.14,0.182,0.5,2018-19
Javon Pickett,14,0.111,0.162,0.75,0.08,0.136,0.5,2018-19
Reed Nikko,13,0.22699999999999998,0.235,0.8,0.115,0.25,0.667,2018-19
Xavier Pinson,4,0.067,0.1,0.667,0.026000000000000002,0,0,2018-19
Mitchell Smith,3,0.053,0.083,1,0.125,0.2,0.5,2018-19
Ronnie Suggs,3,0.1,0,0,0.182,0.667,1,2018-19
Jordan Geist,3,0.011000000000000001,0.018000000000000002,1,0.027999999999999997,0,0,2018-19
Mark Smith,2,0,0,NA,0.071,0.28600000000000003,1,2018-19
Torrence Watson,2,0.03,0.071,1,0.053,0,0,2018-19
Total,104,0.11,0.142,0.7759999999999999,0.09699999999999999,0.133,0.478,2018-19
