name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Markis McDuffie,31,0.215,0.247,0.6920000000000001,0.068,0.038,0.2,2016-17,WichitaSt.
Willis Darral,23,0.16699999999999998,0.222,0.8420000000000001,0.034,0.038,0.5,2016-17,WichitaSt.
Shaq Morris,18,0.135,0.16899999999999998,0.733,0.026000000000000002,0.036000000000000004,0.667,2016-17,WichitaSt.
Rashard Kelly,16,0.135,0.17600000000000002,0.75,0.105,0.077,0.25,2016-17,WichitaSt.
Rauno Nurger,9,0.136,0.079,0.375,0.028999999999999998,0,0,2016-17,WichitaSt.
Zach Brown,7,0.077,0.111,0.8,0.07400000000000001,0,0,2016-17,WichitaSt.
Landry Shamet,6,0.049,0.065,0.75,0,0,NA,2016-17,WichitaSt.
Eric Hamilton,3,0.273,0.4,0.667,0,0,NA,2016-17,WichitaSt.
Daishon Smith,2,0.07400000000000001,0.16699999999999998,1,0,0,NA,2016-17,WichitaSt.
C.J. Keyser,2,0.154,0.125,0.5,0,0,NA,2016-17,WichitaSt.
Brett Barney,2,0.25,0.28600000000000003,1,0,0,NA,2016-17,WichitaSt.
Austin Reaves,1,0,0,NA,0,0,NA,2016-17,WichitaSt.
Kaelen Malone,1,0.25,0.5,1,0,0,NA,2016-17,WichitaSt.
Total,121,0.133,0.166,0.727,0.031,0.024,0.316,2016-17,WichitaSt.
