name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Jon Teske,29,0.215,0.18100000000000002,0.565,0.034,0,0,2019-20
Johns Brandon,11,0.17800000000000002,0.212,0.875,0.071,0.182,1,2019-20
Austin Davis,11,0.141,0.14300000000000002,0.778,0.182,0,0,2019-20
Franz Wagner,11,0.10300000000000001,0.092,0.6,0,0,NA,2019-20
Colin  Castleton,8,0.192,0.105,0.4,0.15,0.125,0.33299999999999996,2019-20
Isaiah Livers,4,0.039,0.057,1,0.036000000000000004,0,0,2019-20
Zavier Simpson,2,0.013000000000000001,0.011000000000000001,0.5,0,0,NA,2019-20
Eli Brooks,1,0.021,0.032,1,0,0,NA,2019-20
David DeJulius,1,0.031,0,0,0,0,NA,2019-20
Total,78,0.09699999999999999,0.091,0.639,0.026000000000000002,0.016,0.231,2019-20
