name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Kerry Blackshear,27,0.235,0.2,0.542,0.04,0.043,0.33299999999999996,2019-20,Florida
Keyontae Johnson,15,0.081,0.09,0.769,0.03,0.08,1,2019-20,Florida
Omar Payne,14,0.2,0.2,0.75,0.087,0,0,2019-20,Florida
Scottie Lewis,12,0.10099999999999999,0.125,0.7140000000000001,0.086,0.14300000000000002,0.6,2019-20,Florida
Dontay Bassett,5,0.5,0.6,1,0.28600000000000003,0.5,0.5,2019-20,Florida
Jason Jitoboh,4,0.2,0.083,0.25,0,0,NA,2019-20,Florida
Ques Glover,2,0.027000000000000003,0,0,0,0,NA,2019-20,Florida
Tre Mann,2,0,0,NA,0.039,0.059000000000000004,0.5,2019-20,Florida
Noah Locke,1,0.071,0.14300000000000002,1,0,0,NA,2019-20,Florida
Total,82,0.113,0.111,0.6459999999999999,0.031,0.042,0.5,2019-20,Florida
