name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Ramon Vila,27,0.105,0.11,0.72,0.031,0,0,2019-20,Chattanooga
Stefan Kenic,9,0.18,0.207,0.667,0,0,NA,2019-20,Chattanooga
Trey Doomes,8,0.151,0.21899999999999997,0.875,0,0,NA,2019-20,Chattanooga
Rod Johnson,7,0.125,0.10300000000000001,0.5,0.021,0.059000000000000004,1,2019-20,Chattanooga
Matt Ryan,7,0.027999999999999997,0,0,0.039,0.073,1,2019-20,Chattanooga
A.J. Caldwell,7,0.175,0.217,0.7140000000000001,0,0,NA,2019-20,Chattanooga
Justin Brown,5,0.222,0.25,0.75,0.125,0,0,2019-20,Chattanooga
David Jean-Baptiste,4,0.021,0.027000000000000003,0.667,0.015,0.04,1,2019-20,Chattanooga
Prosper Obidiebube,3,0.375,0,0,0,NA,NA,2019-20,Chattanooga
Maurice Commander,3,0.031,0,0,0.015,0,0,2019-20,Chattanooga
Jonathan Scott,2,0.083,0,0,0,0,NA,2019-20,Chattanooga
Grant Ledford,1,0.14300000000000002,0.2,1,0,NA,NA,2019-20,Chattanooga
Total,83,0.09699999999999999,0.105,0.643,0.023,0.032,0.556,2019-20,Chattanooga
