name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Nolan Gerrity,12,0.154,0.195,0.667,0,0,NA,2017-18
Max Portmann,11,0.268,0.28,0.636,0,0,NA,2017-18
Arkel Lamar,10,0.14800000000000002,0.107,0.375,0.012,0.045,1,2017-18
Daniel Akin,9,0.127,0.087,0.444,0,0,NA,2017-18
Brandon Horvath,7,0.292,0.25,0.5710000000000001,0,0,NA,2017-18
Jairus Lyles,4,0.023,0.032,0.75,0,0,NA,2017-18
Jourdan Grant,4,0.038,0.061,0.667,0,0,NA,2017-18
Max Curran,3,0.065,0.061,0.667,0,0,NA,2017-18
Joe Sherburne,3,0.016,0,0,0.03,0.077,1,2017-18
Isaiah Rogers,1,NA,NA,NA,1,1,1,2017-18
Ishmail Jabbie,1,0,0,NA,0.2,0,0,2017-18
Total,65,0.086,0.085,0.569,0.011000000000000001,0.023,0.8,2017-18
