name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Mike Watkins,23,0.185,0.19699999999999998,0.7,0.061,0.11800000000000001,0.667,2018-19
Lamar Stevens,21,0.10300000000000001,0.115,0.75,0.017,0.038,0.8,2018-19
John Harrar,15,0.259,0.324,0.8,0,0,NA,2018-19
Josh Reaves,13,0.069,0.075,0.625,0.042,0.083,0.5,2018-19
Jamari Wheeler,9,0.12300000000000001,0.182,0.857,0.105,0,0,2018-19
Rasir Bolton,4,0.040999999999999995,0.043,0.5,0,0,NA,2018-19
Myles Dread,4,0.11800000000000001,0.1,0.5,0.03,0,0,2018-19
Kyle McCloskey,3,0.5,0.33299999999999996,0.33299999999999996,NA,NA,NA,2018-19
Myreon Jones,2,0.027999999999999997,0.067,1,0.036000000000000004,0,0,2018-19
Total,94,0.115,0.138,0.711,0.026000000000000002,0.039,0.5,2018-19
