name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Dennis Tinnon,50,0.324,0.244,0.478,0.044000000000000004,0.071,0.5,2012-13,Marshall
Nigel Spikes,26,0.289,0.22899999999999998,0.5,0.085,0.1,0.25,2012-13,Marshall
Robert Goff,18,0.233,0.195,0.5710000000000001,0.073,0,0,2012-13,Marshall
Deandre Kane,18,0.11199999999999999,0.105,0.556,0,0,NA,2012-13,Marshall
Elijah Pittman,14,0.08900000000000001,0.081,0.7,0.049,0.111,0.667,2012-13,Marshall
Jamir Hanner,8,0.261,0.294,0.833,0.071,0,0,2012-13,Marshall
D.D. Scarver,3,0.015,0.027000000000000003,1,0.015,0,0,2012-13,Marshall
JP Kambola,3,1,1,0.667,0,0,NA,2012-13,Marshall
Tamron Manning,1,0.125,0,0,0,0,NA,2012-13,Marshall
Yous Mbao,1,0.33299999999999996,NA,0,0,NA,NA,2012-13,Marshall
Chris Martin,1,0.083,0,0,0,0,NA,2012-13,Marshall
Devince Boykins,1,0.14300000000000002,0.33299999999999996,1,0,NA,NA,2012-13,Marshall
Total,144,0.183,0.157,0.54,0.038,0.035,0.278,2012-13,Marshall
