name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
"QUADIR,WELTON",41,0.33,0.315,0.486,0.13,0.133,0.33299999999999996,2014-15,SaintPeter's
"MARVIN,DOMINIQUE",26,0.304,0.282,0.524,0.038,0.066,0.8,2014-15,SaintPeter's
Quadir Welton,8,0.22899999999999998,0.25,0.625,0,0,NA,2014-15,SaintPeter's
Boone Elisha,7,0.129,0.062,0.25,0.14300000000000002,0.25,0.33299999999999996,2014-15,SaintPeter's
Hawkins Rodney,6,0.273,0.231,0.5,0,0,NA,2014-15,SaintPeter's
Elias Desport,5,0.385,0.4,0.4,0,0,NA,2014-15,SaintPeter's
"ELIAS,DESPORT",5,0.263,0.2,0.4,0,0,NA,2014-15,SaintPeter's
Desi Washington,4,0.043,0.083,1,0.013000000000000001,0.034,1,2014-15,SaintPeter's
Marvin Dominique,4,0.107,0.2,1,0.031,0,0,2014-15,SaintPeter's
"TYLER,GASKINS",4,0.07,0.14300000000000002,1,0.015,0,0,2014-15,SaintPeter's
"HAWKINS,RODNEY",3,0.231,0.16699999999999998,0.33299999999999996,0,0,NA,2014-15,SaintPeter's
"BOONE,ELISHA",1,0.16699999999999998,0,0,0,0,NA,2014-15,SaintPeter's
Jamel Fields,1,0.14300000000000002,0,0,0,NA,NA,2014-15,SaintPeter's
Chazz Patterson,1,0.091,0,0,0,0,NA,2014-15,SaintPeter's
"KRIS,ROLLE",1,0.33299999999999996,0,0,NA,NA,NA,2014-15,SaintPeter's
Kris Rolle,1,0.14300000000000002,0,0,NA,NA,NA,2014-15,SaintPeter's
"TREVIS,WYCHE",1,0.022000000000000002,0,0,0,0,NA,2014-15,SaintPeter's
Trevis Wyche,1,0,0,NA,0.091,0,0,2014-15,SaintPeter's
Total,120,0.17300000000000001,0.16699999999999998,0.5,0.033,0.04,0.444,2014-15,SaintPeter's
