name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Flavien Davis,13,0.102,0.076,0.5,0.028999999999999998,0.048,0.667,2012-13,MontanaSt.
Paul Egwuonwu,13,0.138,0.156,0.778,0.027000000000000003,0.019,0.25,2012-13,MontanaSt.
Christian Moon,8,0.091,0.095,0.8,0.055999999999999994,0.182,1,2012-13,MontanaSt.
Calen Coleman,8,0.09300000000000001,0.125,0.6,0.083,0,0,2012-13,MontanaSt.
Xavier Blount,7,0.067,0.077,0.6,0.022000000000000002,0,0,2012-13,MontanaSt.
Blake Brumwell,7,0.1,0.053,0.33299999999999996,0.308,0,0,2012-13,MontanaSt.
Antonio Biglow,5,0.024,0.043,1,0.028999999999999998,0.043,0.5,2012-13,MontanaSt.
Jeff Budinich,5,0.33299999999999996,0,0,0.2,0.33299999999999996,0.667,2012-13,MontanaSt.
Jamie Stewart,5,0.156,0.17600000000000002,0.6,0,0,NA,2012-13,MontanaSt.
Eric Norman,4,0.25,0.33299999999999996,1,0.33299999999999996,1,0.5,2012-13,MontanaSt.
Michael Dison,4,0.083,0.111,0.5,0.069,0.182,1,2012-13,MontanaSt.
Danny Robison,1,0.125,0.16699999999999998,1,0,0,NA,2012-13,MontanaSt.
Marcus Colbert,1,0,0,NA,0.03,0,0,2012-13,MontanaSt.
Total,81,0.09,0.095,0.627,0.047,0.057,0.423,2012-13,MontanaSt.
