name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Drew Valentine,22,0.11900000000000001,0.128,0.75,0.077,0,0,2011-12
Corey Petros,21,0.131,0.151,0.722,0.034,0.026000000000000002,0.33299999999999996,2011-12
Dante Williams,11,0.40700000000000003,0.6,0.818,0,0,NA,2011-12
Reggie Hamilton,10,0.040999999999999995,0.047,0.625,0.006,0.018000000000000002,1,2011-12
Travis Bader,8,0.2,0.158,0.429,0.011000000000000001,0,0,2011-12
Ryan Bass,3,0.038,0.04,0.5,0.012,0,0,2011-12
Kyle Sikora,3,0.111,0,0,0.083,0.16699999999999998,1,2011-12
Matt Poches,2,0.33299999999999996,0,0,0,0,NA,2011-12
Blake Cushingberry,1,1,1,1,0,0,NA,2011-12
Laval Lucas-Perry,1,0.013999999999999999,0,0,0,0,NA,2011-12
Total,82,0.1,0.109,0.647,0.023,0.013999999999999999,0.25,2011-12
