name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Mustapha Traore,18,0.16699999999999998,0.115,0.353,0.01,0,0,2019-20
Nikkei Rutty,12,0.179,0.16699999999999998,0.5,0.14300000000000002,0.16699999999999998,0.5,2019-20
Marcus McClary,12,0.157,0.111,0.364,0.024,0.053,1,2019-20
Melik Martin,10,0.12,0.136,0.667,0.034,0.125,1,2019-20
Deion Hammond,7,0.07400000000000001,0.07400000000000001,0.667,0.009000000000000001,0,0,2019-20
Ray Salnave,5,0.053,0.043,0.4,0,0,NA,2019-20
Gob Gabriel,3,0.111,0.1,0.5,0,0,NA,2019-20
Sam Ibiezugbe,3,0.214,0.25,0.667,0,0,NA,2019-20
George Papas,1,0,0,NA,0.042,0,0,2019-20
Louie Pillari,1,0.04,0.125,1,0,0,NA,2019-20
Total,72,0.099,0.091,0.484,0.013999999999999999,0.016,0.429,2019-20
