name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Travis Taylor,38,0.201,0.245,0.7709999999999999,0.032,0,0,2012-13
Isaiah Philmore,22,0.247,0.218,0.6,0.032,0,0,2012-13
Jeff Robinson,19,0.247,0.222,0.556,0.013000000000000001,0.031,1,2012-13
Justin Martin,13,0.27699999999999997,0.353,0.9229999999999999,0,0,NA,2012-13
Erik Stenger,10,0.205,0.182,0.5,0.4,0,0,2012-13
James Farr,6,0.75,0.8,0.667,0,NA,NA,2012-13
Semaj Christon,3,0.019,0.024,0.667,0,0,NA,2012-13
Landen Amos,2,0.2,0,0,0,NA,NA,2012-13
Tim Whelan,1,1,NA,0,0,NA,NA,2012-13
Dee Davis,1,0.021,0,0,0,0,NA,2012-13
Total,115,0.166,0.185,0.664,0.015,0.005,0.125,2012-13
