name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
D.J. Mason,26,0.147,0.11699999999999999,0.5,0.039,0,0,2015-16
Shane Whitfield,6,0.067,0.083,0.833,0,0,NA,2015-16
Chris Clemons,3,0.023,0.019,0.5,0.009000000000000001,0,0,2015-16
Troy Harper,3,0.019,0.033,1,0.015,0.053,1,2015-16
Khadre Lane,3,0.091,0.14300000000000002,1,0.1,0.5,1,2015-16
Rod Days,3,0,0,NA,0.095,0,0,2015-16
Andrew Eudy,2,0.16699999999999998,0,0,0,0,NA,2015-16
Curtis Phillips,2,0.043,0.077,1,0.077,0,0,2015-16
Quinton Ray,2,0.154,0,0,0,0,NA,2015-16
Jon Ander Cuadra,1,0.33299999999999996,0,0,0,0,NA,2015-16
Jacob Talbert,1,0,0,NA,0.5,0.5,1,2015-16
Kyre' Hamer,1,0,0,NA,0.027000000000000003,0.067,1,2015-16
Total,53,0.066,0.057,0.55,0.027999999999999997,0.03,0.364,2015-16
