name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Will Davis II,26,0.087,0.11199999999999999,0.909,0.11199999999999999,0.085,0.33299999999999996,2013-14
Mamadou Ndiaye,25,0.18,0.18100000000000002,0.833,0.12300000000000001,0.14300000000000002,0.5710000000000001,2013-14
John Ryan,15,0.09699999999999999,0.114,0.833,0.17600000000000002,0.316,0.667,2013-14
Chris McNealy,11,0.043,0.023,0.33299999999999996,0.042,0.052000000000000005,0.5,2013-14
Alex Young,9,0.052000000000000005,0.083,0.8,0.048,0,0,2013-14
Mike Best,8,0,0,NA,0.14800000000000002,0.22699999999999998,0.625,2013-14
Dominique Dunning,7,0.078,0.114,0.8,0.111,0.125,0.5,2013-14
Ioannis Dimakopoulos,3,0.091,0.125,1,0.133,0.4,1,2013-14
Ege Mala,2,0,0,NA,0.33299999999999996,0.5,0.5,2013-14
Aaron Wright,2,0,0,NA,0.077,0,0,2013-14
Jaron Martin,1,0,0,NA,0.2,NA,0,2013-14
Travis Souza,1,0.16699999999999998,0,0,0,NA,NA,2013-14
Luke Nelson,1,0,0,NA,0.013000000000000001,0.037000000000000005,1,2013-14
Total,111,0.071,0.08900000000000001,0.8,0.08800000000000001,0.106,0.475,2013-14
