name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Matt McCarthy,13,0.085,0.081,0.556,0.075,0.154,1,2016-17,SanFrancisco
Nate Renfro,10,0.08800000000000001,0.102,0.75,0.1,0,0,2016-17,SanFrancisco
Jimbo Lull,9,0.191,0.17600000000000002,0.667,0,0,NA,2016-17,SanFrancisco
Remu Raitanen,8,0.222,0.25,0.833,0.062,0.25,1,2016-17,SanFrancisco
Chase Foster,7,0.046,0.039,0.5,0.053,0,0,2016-17,SanFrancisco
Ronnie Boyce,6,0.027999999999999997,0.033,0.75,0.023,0,0,2016-17,SanFrancisco
Charles Minlend,5,0.012,0,0,0.062,0.048,0.25,2016-17,SanFrancisco
Frankie Ferrari,2,0.059000000000000004,0,0,0,0,NA,2016-17,SanFrancisco
Chance Anderson,1,0,0,NA,0.111,0,0,2016-17,SanFrancisco
Jordan Ratinho,1,0.016,0,0,0,0,NA,2016-17,SanFrancisco
Mladen Djordjevic,1,0,0,NA,0.055999999999999994,0,0,2016-17,SanFrancisco
Total,63,0.061,0.062,0.628,0.046,0.045,0.353,2016-17,SanFrancisco
