name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Mario Moody,29,0.16,0.146,0.5770000000000001,0.045,0.091,0.667,2015-16
Laron Smith,27,0.20600000000000002,0.235,0.762,0.07400000000000001,0.105,0.667,2015-16
Quinton Forrest,21,0.23,0.302,0.8,0.125,0.25,1,2015-16
Diamante Lewis,14,0.133,0.136,0.5,0.017,0.062,1,2015-16
Randy Holmes,10,0.145,0.212,0.875,0.028999999999999998,0.048,0.5,2015-16
Josue Salaam,3,0.15,0,0,0,0,NA,2015-16
Marquel Ingram,3,0.071,0,0,0.125,0,0,2015-16
Ricky Johnson,3,0.033,0.038,0.5,0,0,NA,2015-16
Jordan Potts,3,0,0,NA,0,0,NA,2015-16
Total,113,0.136,0.158,0.6559999999999999,0.032,0.055,0.6,2015-16
