name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Brock Motum,34,0.126,0.139,0.733,0.047,0.061,0.5,2011-12,WashingtonSt.
Marcus Capers,25,0.245,0.22399999999999998,0.652,0.055999999999999994,0.1,0.5,2011-12,WashingtonSt.
D.J. Shelton,13,0.145,0.17,0.8,0.136,0.222,0.667,2011-12,WashingtonSt.
Charlie Enquist,11,0.205,0.188,0.667,0.091,0.1,0.5,2011-12,WashingtonSt.
Mike Ladd,8,0.17,0.192,0.625,0,0,NA,2011-12,WashingtonSt.
Will DiIorio,6,0.25,0,0,1,NA,0,2011-12,WashingtonSt.
Abe Lodwick,6,0.217,0.25,0.6,0.067,0,0,2011-12,WashingtonSt.
DaVonte Lacy,3,0.045,0.069,1,0.03,0,0,2011-12,WashingtonSt.
Patrick Simon,2,0.33299999999999996,0.25,0.5,0,0,NA,2011-12,WashingtonSt.
Faisal Aden,2,0.017,0.026000000000000002,1,0.012,0,0,2011-12,WashingtonSt.
Total,110,0.128,0.135,0.677,0.035,0.036000000000000004,0.353,2011-12,WashingtonSt.
