name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Anthony Lee,46,0.233,0.23399999999999999,0.61,0.038,0.067,0.6,2013-14,Temple
Mark Williams,27,0.5,0.6,0.5710000000000001,0.098,0.154,0.4,2013-14,Temple
Devontae Watson,19,0.406,0.41200000000000003,0.5379999999999999,0.15,0.133,0.33299999999999996,2013-14,Temple
Dalton Pepper,13,0.07200000000000001,0.028999999999999998,0.25,0.025,0.023,0.33299999999999996,2013-14,Temple
Will Cummings,10,0.031,0.031,0.6,0.047,0.036000000000000004,0.25,2013-14,Temple
Quenton DeCosey,10,0.067,0.061,0.667,0.025,0.02,0.25,2013-14,Temple
Josh Brown,6,0.114,0.083,0.25,0.034,0,0,2013-14,Temple
Daniel Dingle,4,0.182,0.077,0.25,0,0,NA,2013-14,Temple
Jimmy McDonnell,4,0.364,0.28600000000000003,0.5,0,NA,NA,2013-14,Temple
Nick Pendergast,1,0.5,0.5,1,NA,NA,NA,2013-14,Temple
Total,140,0.156,0.141,0.542,0.044000000000000004,0.047,0.345,2013-14,Temple
