name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Davon Haynes,36,0.18100000000000002,0.212,0.774,0.055,0.038,0.2,2012-13,Ark.-PineBluff
Terrell Kennedy,17,0.126,0.16699999999999998,0.7140000000000001,0.024,0.036000000000000004,0.5,2012-13,Ark.-PineBluff
Mitchell Anderson,12,0.095,0.094,0.5,0.057,0.081,0.5,2012-13,Ark.-PineBluff
Jaylon Floyd,10,0.273,0.33299999999999996,0.667,0.125,0.5,1,2012-13,Ark.-PineBluff
Daniel Broughton,8,0.11699999999999999,0.188,0.857,0.012,0,0,2012-13,Ark.-PineBluff
Lazabian Jackson,5,0.016,0,0,0.046,0,0,2012-13,Ark.-PineBluff
Warren Boyd,5,0.188,0.125,0.33299999999999996,0.16699999999999998,NA,0,2012-13,Ark.-PineBluff
Trent Whiting,5,0.12,0.071,0.33299999999999996,0.11800000000000001,0,0,2012-13,Ark.-PineBluff
Tevin Hammond,3,0.038,0.05,0.5,0.02,0,0,2012-13,Ark.-PineBluff
Marcel Mosley,2,0.033,0.062,1,0.033,0,0,2012-13,Ark.-PineBluff
Total,103,0.122,0.152,0.688,0.044000000000000004,0.034,0.25,2012-13,Ark.-PineBluff
